ID,TYPE,LOG
logs_google-guava-6317937518-bb9410920e2ea24442b41550c4bbb7e6ddd36b76.zip,WARN,"2023-09-26T20:44:22.3799461Z WARNING: ServiceManager configured with no services.  Is your application configured properly?
"
logs_google-guava-6317937518-bb9410920e2ea24442b41550c4bbb7e6ddd36b76.zip,WARN,"2023-09-26T20:44:22.3703706Z WARNING: Unable to start Service NoOpService [TERMINATED]
"
logs_google-guava-6317937518-bb9410920e2ea24442b41550c4bbb7e6ddd36b76.zip,WARN,"2023-09-26T20:44:22.3756694Z WARNING: ServiceManager configured with no services.  Is your application configured properly?
"
logs_google-guava-6317937518-bb9410920e2ea24442b41550c4bbb7e6ddd36b76.zip,WARN,"2023-09-26T20:44:22.3775447Z WARNING: Unable to start Service  [STARTING]
"
logs_google-guava-6317937518-bb9410920e2ea24442b41550c4bbb7e6ddd36b76.zip,WARN,"2023-09-26T20:44:22.3799456Z WARNING: ServiceManager configured with no services.  Is your application configured properly?
"
logs_autonomousapps-dependency-analysis-gradle-plugin-6347225439-e74249a6b2143aab0f8fa005b6bdae2c34662381.zip,WARN,"2023-09-29T04:37:02.8541996Z WARNING: Unsupported Kotlin plugin version.
"
logs_autonomousapps-dependency-analysis-gradle-plugin-6347225439-e74249a6b2143aab0f8fa005b6bdae2c34662381.zip,WARN,"2023-09-29T04:38:32.5494179Z WARNING: Unsupported Kotlin plugin version.
"
logs_autonomousapps-dependency-analysis-gradle-plugin-6347225439-e74249a6b2143aab0f8fa005b6bdae2c34662381.zip,WARN,"2023-09-29T04:37:02.8541989Z WARNING: Unsupported Kotlin plugin version.
"
logs_autonomousapps-dependency-analysis-gradle-plugin-6347225439-e74249a6b2143aab0f8fa005b6bdae2c34662381.zip,WARN,"2023-09-29T04:38:32.5494171Z WARNING: Unsupported Kotlin plugin version.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:27:06.7927335Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:25:28.4731915Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:04.4455968Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:30.8822389Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.0153320Z WARNING | Running on a system with less than 6 logical cores. Setting number of virtual cores to 1
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,ERROR,"2023-10-17T12:22:00.4231500Z ERROR   | Unable to connect to adb daemon on port: 5037
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.5558050Z WARNING | cannot add library /Users/runner/Library/Android/sdk/emulator/qemu/darwin-x86_64/lib64/vulkan/libvulkan.dylib: failed
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.7691520Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.7745490Z WARNING | *** No gRPC protection active, consider launching with the -grpc-use-jwt flag.***
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.9145380Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:01.2164570Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:14.0055820Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:25:18.3744100Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:30:01.4992910Z WARNING | Discarding the changed state (command-line flag).
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.2658470Z WARNING | Running on a system with less than 6 logical cores. Setting number of virtual cores to 1
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.2669740Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,ERROR,"2023-10-17T12:23:56.7328630Z ERROR   | Unable to connect to adb daemon on port: 5037
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.7873400Z WARNING | cannot add library /Users/runner/Library/Android/sdk/emulator/qemu/darwin-x86_64/lib64/vulkan/libvulkan.dylib: failed
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.9905900Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.9927180Z WARNING | *** No gRPC protection active, consider launching with the -grpc-use-jwt flag.***
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:57.0389100Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:57.1227500Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6619034Z WARNING: An illegal reflective access operation has occurred
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6620912Z WARNING: Illegal reflective access by org.mockito.internal.util.reflection.ReflectionMemberAccessor (file:/home/runner/work/mockito/mockito/build/classes/java/main/) to field java.util.ArrayList.elementData
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6623132Z WARNING: Please consider reporting this to the maintainers of org.mockito.internal.util.reflection.ReflectionMemberAccessor
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6624833Z WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6625914Z WARNING: All illegal access operations will be denied in a future release
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:59.9580508Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:18.2813617Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0800417Z WARNING: An illegal reflective access operation has occurred
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0802620Z WARNING: Illegal reflective access by org.mockito.internal.util.reflection.ReflectionMemberAccessor (file:/home/runner/work/mockito/mockito/build/classes/java/main/) to constructor java.util.regex.Pattern(java.lang.String,int)
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0805431Z WARNING: Please consider reporting this to the maintainers of org.mockito.internal.util.reflection.ReflectionMemberAccessor
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0807386Z WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0808711Z WARNING: All illegal access operations will be denied in a future release
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:31.9190898Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:39.1575097Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:27.8597840Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:16.8889148Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:27:06.7927286Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.2658440Z WARNING | Running on a system with less than 6 logical cores. Setting number of virtual cores to 1
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.2669720Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,ERROR,"2023-10-17T12:23:56.7328570Z ERROR   | Unable to connect to adb daemon on port: 5037
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.7873370Z WARNING | cannot add library /Users/runner/Library/Android/sdk/emulator/qemu/darwin-x86_64/lib64/vulkan/libvulkan.dylib: failed
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.9905870Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:56.9927160Z WARNING | *** No gRPC protection active, consider launching with the -grpc-use-jwt flag.***
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:57.0389010Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:57.1227490Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.0153260Z WARNING | Running on a system with less than 6 logical cores. Setting number of virtual cores to 1
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,ERROR,"2023-10-17T12:22:00.4231460Z ERROR   | Unable to connect to adb daemon on port: 5037
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.5558000Z WARNING | cannot add library /Users/runner/Library/Android/sdk/emulator/qemu/darwin-x86_64/lib64/vulkan/libvulkan.dylib: failed
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.7691470Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.7745450Z WARNING | *** No gRPC protection active, consider launching with the -grpc-use-jwt flag.***
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:00.9145310Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:22:01.2164560Z WARNING | Failed to process .ini file /Users/runner/.android/emu-update-last-check.ini for reading.
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:14.0055750Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:25:18.3744060Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:30:01.4992860Z WARNING | Discarding the changed state (command-line flag).
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:27.8597800Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6618977Z WARNING: An illegal reflective access operation has occurred
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6620903Z WARNING: Illegal reflective access by org.mockito.internal.util.reflection.ReflectionMemberAccessor (file:/home/runner/work/mockito/mockito/build/classes/java/main/) to field java.util.ArrayList.elementData
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6623094Z WARNING: Please consider reporting this to the maintainers of org.mockito.internal.util.reflection.ReflectionMemberAccessor
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6624827Z WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:37.6625891Z WARNING: All illegal access operations will be denied in a future release
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:23:59.9580472Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:25:28.4731863Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:04.4455907Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:16.8889100Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:39.1575032Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:30.8822332Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:18.2813572Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0800340Z WARNING: An illegal reflective access operation has occurred
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0802614Z WARNING: Illegal reflective access by org.mockito.internal.util.reflection.ReflectionMemberAccessor (file:/home/runner/work/mockito/mockito/build/classes/java/main/) to constructor java.util.regex.Pattern(java.lang.String,int)
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0805426Z WARNING: Please consider reporting this to the maintainers of org.mockito.internal.util.reflection.ReflectionMemberAccessor
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0807380Z WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:32.0808707Z WARNING: All illegal access operations will be denied in a future release
"
logs_mockito-mockito-6547057197-d74808b2510125c1b44460149d17c7eabb7a3db5.zip,WARN,"2023-10-17T12:24:31.9190846Z WARNING: package com.sun.tools.javac.type not in jdk.compiler
"
logs_square-retrofit-6209378482-c5adac55c531390155812cb8b9b3ab710c936c1a.zip,WARN,"2023-09-16T20:11:38.1515130Z WARNING | encryption is off
"
logs_square-retrofit-6209378482-c5adac55c531390155812cb8b9b3ab710c936c1a.zip,WARN,"2023-09-16T20:11:38.1601320Z WARNING | Running on a system with less than 6 logical cores. Setting number of virtual cores to 1
"
logs_square-retrofit-6209378482-c5adac55c531390155812cb8b9b3ab710c936c1a.zip,ERROR,"2023-09-16T20:11:38.8963620Z ERROR   | Unable to connect to adb daemon on port: 5037
"
logs_square-retrofit-6209378482-c5adac55c531390155812cb8b9b3ab710c936c1a.zip,WARN,"2023-09-16T20:11:39.8504020Z WARNING | cannot add library /Users/runner/Library/Android/sdk/emulator/qemu/darwin-x86_64/lib64/vulkan/libvulkan.dylib: failed
"
logs_square-retrofit-6209378482-c5adac55c531390155812cb8b9b3ab710c936c1a.zip,WARN,"2023-09-16T20:11:40.0014670Z WARNING | /etc/localtime does not point to zoneinfo-compatible timezone name
"
